,,,,,,,,,,,,,,,,,,,,,,,,,can hide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Bethlehem,TRUE,53,Bethlehem,302.78 ,"1,078,281.33",121.83 ,"216,934.15",38.24, -   ," 73,262.49 ",0.00, 2.00 ," 1,393.54 ", -   , -   ," 1,369,871.51 "," 533,165 "," 836,707 "," 449,239.00 "," 431,269.44 "," 1,246,041 "," 1,993,666.00 "," 1,267,975.95 "," 1,253,851.07 "," 1,191,158.52 "," 1,267,975.95 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Boscawen,TRUE,55,Boscawen,463.54 ,"1,650,791.10",161.11 ,"286,877.30",97.38, 1.00 ," 186,566.45 ",696.77, -   , -   , -   , -   ," 2,124,931.62 "," 539,847 "," 1,585,085 "," 1,119,944.00 "," 1,075,146.24 "," 2,715,328 "," 4,344,525.00 "," 2,660,230.86 "," 2,671,557.32 "," 2,537,979.45 "," 2,660,230.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Bow,TRUE,57,Bow,"1,328.47 ","4,731,040.36",87.35 ,"155,538.03",164.25, 8.06 ," 314,680.01 ","5,615.97", 8.00 ," 5,574.16 ", 2.03 ," 7,229.38 "," 5,219,677.91 "," 2,187,298 "," 3,032,380 "," 349,208.00 "," 335,239.68 "," 3,327,741 "," 5,324,385.00 "," 3,367,619.59 "," 3,297,929.42 "," 3,133,032.95 "," 3,367,619.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Bradford,TRUE,59,Bradford,189.15 ,"673,614.22",51.92 ,"92,450.31",33.70, 0.12 ," 64,564.48 ",83.61, -   , -   , 0.15 , 534.19 ," 831,246.81 "," 467,384 "," 363,863 "," 199,555.00 "," 191,572.80 "," 581,646 "," 930,633.00 "," 555,435.61 "," 590,124.95 "," 560,618.70 "," 560,618.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Brentwood,TRUE,63,Brentwood,800.33 ,"2,850,191.22",42.58 ,"75,819.23",104.01, 2.00 ," 199,268.60 ","1,393.54", 0.87 , 606.19 , -   , -   ," 3,127,278.78 "," 1,212,653 "," 1,914,626 ", -   , -   ," 2,012,039 "," 3,219,262.00 "," 1,914,625.78 "," 1,901,231.15 "," 1,806,169.59 "," 1,914,625.78 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Bridgewater,TRUE,65,Bridgewater,92.56 ,"329,631.15",24.47 ,"43,572.02",10.50, -   ," 20,116.53 ",0.00, -   , -   , -   , -   ," 393,319.70 "," 825,431 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Bristol,TRUE,67,Bristol,355.22 ,"1,265,034.33",181.84 ,"323,789.76",42.80, -   ," 81,998.81 ",0.00, 2.16 ," 1,505.02 ", -   , -   ," 1,672,327.92 "," 1,022,993 "," 649,335 "," 267,027.00 "," 256,345.92 "," 835,558 "," 1,336,893.00 "," 905,680.84 "," 894,114.54 "," 849,408.81 "," 905,680.84 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Brookfield,TRUE,69,Brookfield,78.53 ,"279,666.53",27.59 ,"49,127.58",7.00, -   ," 13,411.02 ",0.00, -   , -   , -   , -   ," 342,205.13 "," 217,411 "," 124,794 "," 56,013.00 "," 53,772.48 "," 133,663 "," 213,860.00 "," 178,566.61 "," 184,753.36 "," 175,515.69 "," 178,566.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Brookline,TRUE,71,Brookline,"1,105.91 ","3,938,444.11",50.47 ,"89,868.40",171.99, 5.00 ," 329,508.76 ","3,483.85", 2.00 ," 1,393.54 ", -   , -   ," 4,362,698.66 "," 1,250,830 "," 3,111,869 "," 758,524.00 "," 728,183.04 "," 3,954,542 "," 6,327,267.00 "," 3,840,051.70 "," 3,892,580.34 "," 3,697,951.32 "," 3,840,051.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Cambridge,TRUE,73,Cambridge,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , -   ," 21,938 ", -   , 203.00 , -   , 203 , 325.00 , -   , 194.88 , 185.14 , 185.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Campton,TRUE,75,Campton,408.95 ,"1,456,381.37",171.77 ,"305,858.82",71.24, 1.00 ," 136,485.87 ",696.77, -   , -   , -   , -   ," 1,899,422.83 "," 878,263 "," 1,021,160 "," 669,210.00 "," 642,441.60 "," 1,737,355 "," 2,779,768.00 "," 1,663,601.43 "," 1,665,586.89 "," 1,582,307.55 "," 1,663,601.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Canaan,TRUE,77,Canaan,451.86 ,"1,609,195.46",139.97 ,"249,234.78",94.58, 3.00 ," 181,202.04 ","2,090.31", -   , -   , -   , -   ," 2,041,722.59 "," 788,268 "," 1,253,455 "," 956,783.00 "," 918,511.68 "," 2,150,189 "," 3,440,303.00 "," 2,171,966.27 "," 2,165,889.39 "," 2,057,594.92 "," 2,171,966.27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Candia,TRUE,79,Candia,471.24 ,"1,678,212.87",69.40 ,"123,575.72",60.90, 3.00 ," 116,675.87 ","2,090.31", 3.00 ," 2,090.31 ", -   , -   ," 1,922,645.08 "," 917,432 "," 1,005,213 ", -   , -   ," 1,099,407 "," 1,759,052.00 "," 1,005,213.08 "," 969,087.95 "," 920,633.55 "," 1,005,213.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Canterbury,TRUE,81,Canterbury,265.96 ,"947,155.37",44.23 ,"78,757.26",37.66, 2.00 ," 72,151.29 ","1,393.54", -   , -   , -   , -   ," 1,099,457.46 "," 550,810 "," 548,647 ", -   , -   ," 446,539 "," 714,463.00 "," 548,647.46 "," 477,227.52 "," 453,366.14 "," 548,647.46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Carroll,TRUE,83,Carroll,65.45 ,"233,085.12",26.64 ,"47,435.98",7.55, -   ," 14,464.74 ",0.00, -   , -   , -   , -   ," 294,985.84 "," 743,871 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Center Harbor,TRUE,87,Center Harbor,89.51 ,"318,769.28",18.96 ,"33,760.74",11.12, -   ," 21,304.36 ",0.00, -   , -   , -   , -   ," 373,834.38 "," 934,335 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Charlestown,TRUE,89,Charlestown,641.41 ,"2,284,234.19",292.72 ,"521,226.01",118.21, 2.00 ," 226,473.81 ","1,393.54", 8.02 ," 5,588.10 ", -   , -   ," 3,038,915.65 "," 631,872 "," 2,407,044 "," 2,520,022.00 "," 2,419,221.12 "," 4,962,398 "," 7,939,837.00 "," 4,826,264.77 "," 4,801,403.51 "," 4,561,333.33 "," 4,826,264.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Chatham,TRUE,91,Chatham,44.79 ,"159,509.28",2.50 ,"4,451.58",10.50, -   ," 20,116.53 ",0.00, -   , -   , -   , -   ," 184,077.39 "," 115,972 "," 68,105 ", -   , -   ," 41,182 "," 65,891.00 "," 65,891.00 "," 58,763.00 "," 55,824.85 "," 68,105.39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Chester,TRUE,93,Chester,839.26 ,"2,988,831.46",53.80 ,"95,797.89",126.98, 1.00 ," 243,275.90 ",696.77, 8.00 ," 5,574.16 ", -   , -   ," 3,334,176.18 "," 1,153,089 "," 2,181,087 "," 532,325.00 "," 511,032.00 "," 2,835,681 "," 4,537,090.00 "," 2,692,119.18 "," 2,722,158.22 "," 2,586,050.31 "," 2,692,119.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Chesterfield,TRUE,95,Chesterfield,412.21 ,"1,467,991.11",66.98 ,"119,266.60",50.05, 3.23 ," 95,888.79 ","2,250.57", 5.00 ," 3,483.85 ", 1.13 ," 4,024.24 "," 1,692,905.16 "," 1,237,403 "," 455,502 "," 119,256.00 "," 114,485.76 "," 629,747 "," 1,007,595.00 "," 569,987.92 "," 544,887.61 "," 517,643.23 "," 569,987.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Chichester,TRUE,99,Chichester,328.73 ,"1,170,696.29",39.76 ,"70,797.85",48.07, 1.19 ," 92,095.39 ",829.16, -   , -   , -   , -   ," 1,334,418.69 "," 605,538 "," 728,881 "," 115,615.00 "," 110,990.40 "," 823,341 "," 1,317,346.00 "," 839,871.09 "," 837,022.29 "," 795,171.18 "," 839,871.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Claremont,TRUE,101,Claremont,"1,660.81 ","5,914,592.83",836.17 ,"1,488,909.39",315.82, 13.71 ," 605,066.91 ","9,552.72", 9.41 ," 6,556.61 ", -   , -   ," 8,024,678.46 "," 1,644,742 "," 6,379,936 "," 6,282,807.00 "," 6,031,494.72 "," 12,922,026 "," 20,675,242.00 "," 12,411,431.18 "," 12,484,727.25 "," 11,860,490.89 "," 12,411,431.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Clarksville,TRUE,103,Clarksville,23.86 ,"84,971.90",14.36 ,"25,569.85",3.00, -   ," 5,747.58 ",0.00, -   , -   , -   , -   ," 116,289.33 "," 93,153 "," 23,136 "," 46,927.00 "," 45,049.92 "," 60,638 "," 97,021.00 "," 68,186.25 "," 80,380.19 "," 76,361.18 "," 76,361.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Colebrook,TRUE,105,Colebrook,240.10 ,"855,060.93",102.60 ,"182,692.64",26.31, -   ," 50,406.28 ",0.00, 1.00 , 696.77 , -   , -   ," 1,088,856.62 "," 366,084 "," 722,773 "," 1,088,007.00 "," 1,044,486.72 "," 1,889,255 "," 3,022,808.00 "," 1,767,259.34 "," 1,780,814.75 "," 1,691,774.01 "," 1,767,259.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Columbia,TRUE,107,Columbia,69.05 ,"245,905.69",39.81 ,"70,886.88",12.28, -   ," 23,526.76 ",0.00, -   , -   , -   , -   ," 340,319.33 "," 158,809 "," 181,510 "," 199,764.00 "," 191,773.44 "," 411,281 "," 658,050.00 "," 373,283.77 "," 368,602.33 "," 350,172.21 "," 373,283.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Concord,TRUE,111,Concord,"4,272.11 ","15,214,137.18","1,581.11 ","2,815,371.90",701.02, 315.11 ," 1,343,056.18 ","219,559.19", 36.10 ," 25,153.40 ", -   , -   ," 19,617,277.85 "," 8,217,040 "," 11,400,238 "," 1,794,128.00 "," 1,722,362.88 "," 12,812,824 "," 20,500,519.00 "," 13,122,600.73 "," 13,200,968.13 "," 12,540,919.72 "," 13,122,600.73 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Conway,TRUE,113,Conway,"1,237.14 ","4,405,789.57",525.77 ,"936,201.84",202.65, 8.98 ," 388,249.03 ","6,256.99", 9.00 ," 6,270.93 ", -   , -   ," 5,742,768.36 "," 3,365,331 "," 2,377,437 "," 793,690.00 "," 761,942.40 "," 3,158,850 "," 5,054,159.00 "," 3,139,379.76 "," 3,290,513.04 "," 3,125,987.39 "," 3,139,379.76 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Cornish,TRUE,115,Cornish,140.57 ,"500,607.72",27.34 ,"48,682.42",19.43, -   ," 37,225.16 ",0.00, -   , -   , -   , -   ," 586,515.30 "," 405,066 "," 181,449 "," 418,638.00 "," 401,892.48 "," 698,752 "," 1,118,004.00 "," 583,341.78 "," 652,271.83 "," 619,658.24 "," 619,658.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
