,,,,,,,,,,,,,,,,,,,,,,,,,can hide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Tamworth,TRUE,525,Tamworth,288.56 ,"1,027,640.07",157.60 ,"280,627.29",46.14, 1.00 ," 88,397.78 ",696.77, 4.44 ," 3,093.66 ", -   , -   ," 1,400,455.57 "," 752,804 "," 647,652 "," 111,214.00 "," 106,765.44 "," 812,135 "," 1,299,416.00 "," 754,417.01 "," 818,076.13 "," 777,172.32 "," 777,172.32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Temple,TRUE,527,Temple,146.45 ,"521,547.99",28.07 ,"49,982.28",20.58, 1.00 ," 39,428.40 ",696.77, 1.00 , 696.77 , -   , -   ," 612,352.21 "," 339,314 "," 273,038 "," 84,695.00 "," 81,307.20 "," 414,458 "," 663,133.00 "," 354,345.41 "," 342,146.17 "," 325,038.86 "," 354,345.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Thornton,TRUE,531,Thornton,286.56 ,"1,020,517.53",132.39 ,"235,737.61",33.26, -   ," 63,721.50 ",0.00, 1.00 , 696.77 , -   , -   ," 1,320,673.41 "," 776,862 "," 543,811 "," 153,102.00 "," 146,977.92 "," 554,576 "," 887,321.00 "," 690,789.33 "," 631,435.97 "," 599,864.17 "," 690,789.33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Tilton,TRUE,532,Tilton,481.80 ,"1,715,819.89",178.25 ,"317,397.30",77.49, 4.50 ," 148,459.99 ","3,135.47", 1.27 , 884.90 , 0.60 ," 2,136.76 "," 2,187,834.31 "," 1,115,974 "," 1,071,860 "," 566,664.00 "," 543,997.44 "," 1,316,451 "," 2,106,322.00 "," 1,615,857.75 "," 1,622,976.54 "," 1,541,827.71 "," 1,615,857.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Troy,TRUE,535,Troy,265.82 ,"946,656.79",104.37 ,"185,844.35",36.66, -   ," 70,235.43 ",0.00, 3.00 ," 2,090.31 ", 0.53 ," 1,887.47 "," 1,206,714.35 "," 219,456 "," 987,258 "," 1,085,559.00 "," 1,042,136.64 "," 2,129,821 "," 3,407,714.00 "," 2,029,394.99 "," 2,015,062.26 "," 1,914,309.15 "," 2,029,394.99 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Tuftonboro,TRUE,537,Tuftonboro,257.38 ,"916,599.67",61.50 ,"109,508.75",40.51, -   ," 77,611.49 ",0.00, 2.00 ," 1,393.54 ", -   , -   ," 1,105,113.45 "," 2,438,023 ", -   ," 201,448.00 ", -   ," 201,448 "," 322,317.00 ", -   ," 193,390.08 "," 183,720.58 "," 183,720.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Unity,TRUE,539,Unity,155.39 ,"553,385.75",47.31 ,"84,241.61",15.30, 1.00 ," 29,312.66 ",696.77, -   , -   , -   , -   ," 667,636.79 "," 294,983 "," 372,654 "," 426,902.00 "," 409,825.92 "," 810,912 "," 1,297,459.00 "," 782,479.71 "," 763,674.64 "," 725,490.91 "," 782,479.71 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Wakefield,TRUE,543,Wakefield,588.33 ,"2,095,201.98",242.66 ,"432,087.68",66.33, 2.30 ," 127,078.99 ","1,602.57", 4.00 ," 2,787.08 ", -   , -   ," 2,658,758.30 "," 2,054,878 "," 603,880 "," 644,897.00 "," 619,101.12 "," 1,175,316 "," 1,880,506.00 "," 1,222,981.42 "," 1,226,033.38 "," 1,164,731.71 "," 1,222,981.42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Walpole,TRUE,545,Walpole,403.76 ,"1,437,898.38",111.49 ,"198,522.44",51.60, 3.00 ," 98,858.38 ","2,090.31", 1.00 , 696.77 , -   , -   ," 1,738,066.28 "," 868,008 "," 870,058 "," 386,221.00 "," 370,772.16 "," 1,152,855 "," 1,844,567.00 "," 1,240,830.44 "," 1,234,869.78 "," 1,173,126.29 "," 1,240,830.44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Warner,TRUE,547,Warner,334.93 ,"1,192,776.16",98.21 ,"174,875.67",51.66, 0.88 ," 98,973.33 ",613.16, -   , -   , -   , -   ," 1,467,238.32 "," 619,125 "," 848,113 "," 228,711.00 "," 219,562.56 "," 1,104,738 "," 1,767,581.00 "," 1,067,675.88 "," 1,125,493.69 "," 1,069,219.01 "," 1,069,219.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Warren,TRUE,549,Warren,103.41 ,"368,270.93",38.87 ,"69,213.09",21.20, -   ," 40,616.23 ",0.00, -   , -   , -   , -   ," 478,100.25 "," 144,837 "," 333,263 "," 421,988.00 "," 405,108.48 "," 704,690 "," 1,127,504.00 "," 738,371.73 "," 727,580.48 "," 691,201.46 "," 738,371.73 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Washington,TRUE,551,Washington,132.29 ,"471,120.41",50.37 ,"89,690.33",18.48, 1.00 ," 35,405.09 ",696.77, -   , -   , -   , -   ," 596,912.60 "," 517,711 "," 79,202 ", -   , -   ," 42,949 "," 68,719.00 "," 68,719.00 "," 68,719.00 "," 65,283.05 "," 79,201.60 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Waterville Valley,TRUE,553,Waterville Valley,38.25 ,"136,218.58",4.47 ,"7,959.42",9.53, 1.00 ," 18,258.15 ",696.77, -   , -   , -   , -   ," 163,132.92 "," 872,438 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Weare,TRUE,555,Weare,"1,436.37 ","5,115,301.39",293.18 ,"522,045.10",181.50, 3.32 ," 347,728.59 ","2,313.28", 9.78 ," 6,814.41 ", -   , -   ," 5,994,202.77 "," 1,784,462 "," 4,209,741 "," 3,125,899.00 "," 3,000,863.04 "," 7,535,793 "," 12,057,268.00 "," 7,210,603.81 "," 7,244,122.02 "," 6,881,915.92 "," 7,210,603.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Webster,TRUE,557,Webster,222.54 ,"792,525.03",37.91 ,"67,503.68",34.56, -   ," 66,212.12 ",0.00, 3.00 ," 2,090.31 ", -   , -   ," 928,331.14 "," 421,516 "," 506,815 "," 12,839.00 "," 12,325.44 "," 584,901 "," 935,842.00 "," 519,140.58 "," 550,746.50 "," 523,209.18 "," 523,209.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Wentworth,TRUE,559,Wentworth,85.80 ,"305,556.97",49.12 ,"87,464.55",13.99, -   ," 26,802.88 ",0.00, -   , -   , -   , -   ," 419,824.40 "," 202,332 "," 217,492 "," 297,453.00 "," 285,554.88 "," 509,719 "," 815,550.00 "," 503,047.28 "," 514,296.87 "," 488,582.03 "," 503,047.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Wentworth's Location,TRUE,561,Wentworth's Location,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , -   ," 18,350 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Westmoreland,TRUE,563,Westmoreland,200.25 ,"713,144.32",44.91 ,"79,968.09",29.67, -   ," 56,843.57 ",0.00, -   , -   , -   , -   ," 849,955.98 "," 388,481 "," 461,475 "," 242,579.00 "," 232,875.84 "," 731,023 "," 1,169,637.00 "," 694,350.82 "," 712,034.40 "," 676,432.68 "," 694,350.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Whitefield,TRUE,567,Whitefield,277.29 ,"987,504.56",150.50 ,"267,984.82",45.54, 1.00 ," 87,248.26 ",696.77, 1.00 , 696.77 , -   , -   ," 1,344,131.18 "," 387,831 "," 956,300 "," 838,190.00 "," 804,662.40 "," 1,843,348 "," 2,949,356.00 "," 1,760,962.58 "," 1,762,286.66 "," 1,674,172.33 "," 1,760,962.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Wilmot,TRUE,569,Wilmot,140.96 ,"501,996.62",24.76 ,"44,088.40",19.54, 2.00 ," 37,435.90 ","1,393.54", 1.00 , 696.77 , -   , -   ," 585,611.23 "," 435,164 "," 150,447 "," 81,042.00 "," 77,800.32 "," 256,129 "," 409,806.00 "," 228,247.55 "," 228,627.43 "," 217,196.06 "," 228,247.55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Wilton,TRUE,571,Wilton,394.05 ,"1,403,318.44",117.67 ,"209,526.73",81.53, 3.00 ," 156,200.07 ","2,090.31", 6.00 ," 4,180.62 ", -   , -   ," 1,775,316.17 "," 821,412 "," 953,904 "," 67,411.00 "," 64,714.56 "," 976,120 "," 1,561,792.00 "," 1,018,618.73 "," 972,240.42 "," 923,628.40 "," 1,018,618.73 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Winchester,TRUE,573,Winchester,555.99 ,"1,980,030.51",314.68 ,"560,328.65",132.29, 1.00 ," 253,449.12 ",696.77, 4.31 ," 3,003.08 ", -   , -   ," 2,797,508.13 "," 605,359 "," 2,192,149 "," 1,854,823.00 "," 1,780,630.08 "," 4,152,410 "," 6,643,856.00 "," 3,972,779.21 "," 4,070,193.63 "," 3,866,683.95 "," 3,972,779.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Windham,TRUE,575,Windham,"2,813.35 ","10,019,098.95",112.16 ,"199,715.46",432.30, 36.80 ," 828,226.28 ","25,641.14", 15.00 ," 10,451.55 ", -   , -   ," 11,083,133.38 "," 5,326,111 "," 5,757,022 ", -   , -   ," 3,015,227 "," 4,824,363.00 "," 4,824,363.00 "," 4,824,363.00 "," 4,583,144.85 "," 5,757,022.38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Windsor,TRUE,579,Windsor,15.90 ,"56,624.19",3.81 ,"6,784.20",2.00, -   ," 3,831.72 ",0.00, 1.00 , 696.77 , -   , -   ," 67,936.88 "," 59,468 "," 8,469 "," 65,534.00 "," 62,912.64 "," 97,059 "," 155,294.00 "," 71,381.52 "," 79,135.55 "," 75,178.77 "," 75,178.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Wolfeboro,TRUE,583,Wolfeboro,702.10 ,"2,500,367.67",157.14 ,"279,808.20",64.83, 1.00 ," 124,205.20 ",696.77, 1.00 , 696.77 , 0.30 ," 1,068.38 "," 2,906,842.99 "," 4,786,797 ", -   ," 129,926.00 ", -   ," 129,926 "," 207,882.00 ", -   ," 124,728.96 "," 118,492.51 "," 118,492.51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Woodstock,TRUE,585,Woodstock,168.08 ,"598,578.26",68.05 ,"121,171.87",26.76, -   ," 51,268.41 ",0.00, 3.00 ," 2,090.31 ", -   , -   ," 773,108.85 "," 533,388 "," 239,721 "," 103,906.00 "," 99,749.76 "," 268,857 "," 430,171.00 "," 339,470.61 "," 333,552.44 "," 316,874.82 "," 339,470.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,#REF!,417,Orford,152.47 ,"542,986.84",31.50 ,"56,089.85",14.71, 3.00 ," 28,182.30 ","2,090.31", -   , -   , -   , -   ," 629,349.30 "," 314,143 "," 315,206 "," 54,251.00 "," 52,080.96 "," 299,647 "," 479,435.00 "," 367,287.26 "," 346,667.07 "," 329,333.72 "," 367,287.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,, -   ,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,, -   ,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
