,,,,,,,,,,,,,,,,,,,,,,,,
153,East Kingston,TRUE,153,East Kingston, 378.49 ," 1,376,200.35 ", 28.36 ," 51,561.05 ", 58.33 ," 114,105.38 ", 2.00 ," 1,422.80 ", 5.00 ," 3,557.00 "," 1,546,846.58 "," 684,018 "," 862,828.58 ", -   , -   ," 882,577.48 "," 838,448.61 "," 862,828.58 ",,
155,Easton,TRUE,155,Easton, 18.50 ," 67,267.11 ", 4.00 ," 7,272.08 ", 2.00 ," 3,912.18 ", -   , -   , -   , -   ," 78,451.37 "," 145,098 ", -   , -   , -   , -   , -   , -   ,,
159,Eaton,TRUE,159,Eaton, 20.53 ," 74,640.31 ", 3.03 ," 5,504.60 ", 3.00 ," 5,868.27 ", -   , -   , -   , -   ," 86,013.18 "," 225,864 ", -   , -   , -   , -   , -   , -   ,,
161,Effingham,TRUE,161,Effingham, 184.43 ," 670,592.73 ", 87.08 ," 158,305.36 ", 28.84 ," 56,416.77 ", 1.00 , 711.40 , 3.34 ," 2,379.49 "," 888,405.75 "," 330,908 "," 557,497.75 "," 323,629.00 "," 284,793.52 "," 842,946.32 "," 800,799.00 "," 842,291.27 ",,
162,Ellsworth,TRUE,162,Ellsworth, 13.00 ," 47,268.78 ", 7.00 ," 12,726.14 ", 2.00 ," 3,912.18 ", -   , -   , -   , -   ," 63,907.10 "," 31,183 "," 32,724.10 ", -   , -   ," 29,368.15 "," 27,899.74 "," 32,724.10 ",,
163,Enfield,TRUE,163,Enfield, 424.02 ," 1,541,769.43 ", 124.32 ," 226,019.88 ", 106.91 ," 209,117.56 ", -   , -   , 2.00 ," 1,422.80 "," 1,978,329.67 "," 1,213,951 "," 764,378.67 "," 58,733.00 "," 51,685.04 "," 773,381.28 "," 734,712.22 "," 816,063.71 ",,
165,Epping,TRUE,165,Epping, 906.82 ," 3,297,264.29 ", 212.80 ," 386,879.56 ", 150.91 ," 295,200.78 ", 8.80 ," 6,263.59 ", 8.00 ," 5,691.20 "," 3,991,299.42 "," 1,769,572 "," 2,221,727.42 "," 866,394.00 "," 762,426.72 "," 3,029,107.40 "," 2,877,652.03 "," 2,984,154.14 ",,
167,Epsom,TRUE,167,Epsom, 589.68 ," 2,144,115.13 ", 140.66 ," 255,722.88 ", 86.83 ," 169,838.10 ", -   , -   , 6.47 ," 4,601.98 "," 2,574,278.09 "," 929,554 "," 1,644,724.09 "," 955,543.00 "," 840,877.84 "," 2,448,295.08 "," 2,325,880.33 "," 2,485,601.93 ",,
171,Errol,TRUE,171,Errol, 16.22 ," 58,976.89 ", 3.00 ," 5,454.06 ", 1.00 ," 1,956.09 ", -   , -   , -   , -   ," 66,387.04 "," 181,346 ", -   ," 14,426.00 ", -   , -   , -   , -   ,,
173,Exeter,TRUE,173,Exeter," 2,052.93 "," 7,464,581.75 ", 310.83 ," 565,101.34 ", 302.06 ," 590,849.70 ", 23.77 ," 16,911.54 ", 30.86 ," 21,950.67 "," 8,659,395.00 "," 4,089,954 "," 4,569,441.00 ", -   , -   ," 4,682,613.31 "," 4,448,482.64 "," 4,569,441.00 ",,
175,Farmington,TRUE,175,Farmington, 812.84 ," 2,955,551.01 ", 414.00 ," 752,655.37 ", 168.06 ," 328,745.57 ", 3.20 ," 2,276.48 ", 6.00 ," 4,268.40 "," 4,043,496.83 "," 973,038 "," 3,070,458.83 "," 2,914,592.00 "," 2,564,840.96 "," 5,608,987.58 "," 5,328,538.20 "," 5,635,299.79 ",,
177,Fitzwilliam,TRUE,177,Fitzwilliam, 219.48 ," 798,057.72 ", 84.47 ," 153,570.69 ", 44.31 ," 86,666.91 ", 1.51 ," 1,075.49 ", 7.00 ," 4,979.80 "," 1,044,350.61 "," 473,672 "," 570,678.61 "," 208,236.00 "," 183,247.68 "," 743,110.75 "," 705,955.21 "," 753,926.29 ",,
179,Francestown,TRUE,179,Francestown, 163.33 ," 593,875.50 ", 41.57 ," 75,573.27 ", 26.81 ," 52,435.73 ", -   , -   , 5.47 ," 3,894.63 "," 725,779.13 "," 391,086 "," 334,693.13 "," 173,610.00 "," 152,776.80 "," 505,015.88 "," 479,765.09 "," 487,469.93 ",,
183,Franconia,TRUE,183,Franconia, 123.12 ," 447,668.07 ", 30.72 ," 55,855.57 ", 17.40 ," 34,029.51 ", 2.00 ," 1,422.80 ", -   , -   ," 538,975.95 "," 616,897 ", -   , -   , -   , -   , -   , -   ,,
185,Franklin,TRUE,185,Franklin, 942.74 ," 3,427,851.93 ", 515.47 ," 937,138.77 ", 166.56 ," 325,812.61 ", 3.00 ," 2,134.20 ", 22.00 ," 15,650.80 "," 4,708,588.31 "," 1,178,555 "," 3,530,033.31 "," 4,034,992.00 "," 3,550,792.96 "," 7,257,559.03 "," 6,894,681.08 "," 7,080,826.27 ",,
187,Freedom,TRUE,187,Freedom, 100.64 ," 365,929.08 ", 32.78 ," 59,590.70 ", 24.99 ," 48,880.54 ", 0.99 , 703.50 , 1.00 , 711.40 ," 475,815.22 "," 1,066,940 ", -   , -   , -   , -   , -   , -   ,,
189,Fremont,TRUE,189,Fremont, 580.00 ," 2,108,908.62 ", 70.97 ," 129,029.42 ", 91.36 ," 178,716.79 ", -   , -   , 10.00 ," 7,114.00 "," 2,423,768.83 "," 969,007 "," 1,454,761.83 ", -   , -   ," 1,520,218.01 "," 1,444,207.11 "," 1,454,761.83 ",,
191,Gilford,TRUE,191,Gilford, 967.58 ," 3,518,196.75 ", 176.04 ," 320,038.60 ", 140.95 ," 275,715.97 ", 1.00 , 711.40 , 19.00 ," 13,516.60 "," 4,128,179.32 "," 3,829,475 "," 298,704.32 "," 363,818.00 "," 320,159.84 "," 656,726.12 "," 623,889.81 "," 623,889.81 ",,
195,Gilmanton,TRUE,195,Gilmanton, 529.77 ," 1,926,291.14 ", 81.98 ," 149,045.28 ", 49.65 ," 97,127.50 ", -   , -   , 6.00 ," 4,268.40 "," 2,176,732.32 "," 980,862 "," 1,195,870.32 ", -   , -   ," 1,178,723.15 "," 1,119,786.99 "," 1,195,870.32 ",,
197,Gilsum,TRUE,197,Gilsum, 64.24 ," 233,584.86 ", 25.21 ," 45,827.01 ", 12.50 ," 24,451.13 ", -   , -   , -   , -   ," 303,863.00 "," 130,231 "," 173,632.00 "," 286,055.00 "," 251,728.40 "," 417,014.99 "," 396,164.24 "," 425,360.40 ",,
199,Goffstown,TRUE,199,Goffstown," 2,152.92 "," 7,828,151.39 ", 421.20 ," 765,741.48 ", 378.94 ," 741,246.42 ", 36.88 ," 26,238.85 ", 20.63 ," 14,674.62 "," 9,376,052.76 "," 3,248,832 "," 6,127,220.76 "," 1,040,103.00 "," 915,290.64 "," 7,006,593.71 "," 6,656,264.02 "," 7,042,511.40 ",,
201,Gorham,TRUE,201,Gorham, 330.61 ," 1,202,104.34 ", 87.06 ," 158,277.55 ", 77.36 ," 151,315.69 ", 2.51 ," 1,788.39 ", 5.00 ," 3,557.00 "," 1,517,042.97 "," 465,855 "," 1,051,187.97 "," 849,335.00 "," 747,414.80 "," 1,846,006.59 "," 1,753,706.26 "," 1,798,602.77 ",,
203,Goshen,TRUE,203,Goshen, 81.80 ," 297,439.16 ", 29.69 ," 53,985.01 ", 12.53 ," 24,516.26 ", 1.00 , 711.40 , 1.00 , 711.40 ," 377,363.23 "," 156,447 "," 220,916.23 "," 221,681.00 "," 195,079.28 "," 430,161.85 "," 408,653.76 "," 415,995.51 ",,
209,Grafton,TRUE,209,Grafton, 138.18 ," 502,414.77 ", 48.84 ," 88,789.37 ", 33.34 ," 65,221.32 ", -   , -   , 1.00 , 711.40 ," 657,136.86 "," 254,201 "," 402,935.86 "," 250,176.00 "," 220,154.88 "," 659,645.49 "," 626,663.22 "," 626,663.22 ",,
211,Grantham,TRUE,211,Grantham, 387.84 ," 1,410,224.05 ", 34.38 ," 62,499.53 ", 50.48 ," 98,750.66 ", 4.00 ," 2,845.60 ", 4.00 ," 2,845.60 "," 1,577,165.44 "," 1,045,030 "," 532,135.44 ", -   , -   ," 527,998.75 "," 501,598.81 "," 532,135.44 ",,
213,Greenfield,TRUE,213,Greenfield, 196.57 ," 714,722.50 ", 53.09 ," 96,519.05 ", 26.26 ," 51,359.88 ", -   , -   , 2.00 ," 1,422.80 "," 864,024.23 "," 335,168 "," 528,856.23 "," 347,765.00 "," 306,033.20 "," 822,479.68 "," 781,355.70 "," 834,889.43 ",,
215,Greenland,TRUE,215,Greenland, 563.74 ," 2,049,808.10 ", 34.99 ," 63,610.34 ", 67.30 ," 131,644.86 ", 6.72 ," 4,778.19 ", 4.00 ," 2,845.60 "," 2,252,687.09 "," 1,675,365 "," 577,322.09 "," 19,719.00 "," 17,352.72 "," 550,122.52 "," 522,616.39 "," 594,674.81 ",,
219,Greenville,TRUE,219,Greenville, 253.10 ," 920,292.60 ", 98.39 ," 178,878.26 ", 41.70 ," 81,569.54 ", 5.85 ," 4,163.82 ", 1.00 , 711.40 ," 1,185,615.62 "," 217,969 "," 967,646.62 "," 1,186,140.00 "," 1,043,803.20 "," 2,108,749.22 "," 2,003,311.76 "," 2,011,449.82 ",,
221,Groton,TRUE,221,Groton, 46.51 ," 169,117.15 ", 29.51 ," 53,651.77 ", 13.83 ," 27,059.18 ", -   , -   , -   , -   ," 249,828.10 "," 296,180 ", -   ," 204,912.00 ", -   , -   , -   , -   ,,
222,Hale's Location,TRUE,222,Hale's Location, 2.00 ," 7,272.12 ", -   , -   , -   , -   , -   , -   , -   , -   ," 7,272.12 "," 160,722 ", -   , -   , -   , -   , -   , -   ,,
223,Hampstead,TRUE,223,Hampstead," 1,259.32 "," 4,578,954.35 ", 107.16 ," 194,821.02 ", 213.94 ," 418,484.13 ", 4.00 ," 2,845.60 ", 17.26 ," 12,279.55 "," 5,207,384.65 "," 2,476,994 "," 2,730,390.65 "," 13,676.00 "," 12,034.88 "," 2,534,150.01 "," 2,407,442.51 "," 2,742,425.53 ",,
225,Hampton,TRUE,225,Hampton," 1,546.81 "," 5,624,295.79 ", 257.74 ," 468,571.75 ", 220.81 ," 431,927.75 ", 31.37 ," 22,317.90 ", 11.98 ," 8,522.64 "," 6,555,635.83 "," 7,158,182 ", -   , -   , -   , -   , -   , -   ,,
227,Hampton Falls,TRUE,227,Hampton Falls, 326.31 ," 1,186,472.19 ", 18.00 ," 32,724.36 ", 41.20 ," 80,595.02 ", 1.08 , 771.02 , 6.00 ," 4,268.40 "," 1,304,830.99 "," 991,718 "," 313,112.99 ", -   , -   ," 287,189.93 "," 272,830.43 "," 313,112.99 ",,
231,Hancock,TRUE,231,Hancock, 157.60 ," 573,031.42 ", 31.19 ," 56,704.23 ", 21.05 ," 41,177.26 ", 1.00 , 711.40 , -   , -   ," 671,624.31 "," 510,184 "," 161,440.31 "," 128,961.00 "," 113,485.68 "," 277,548.60 "," 263,671.17 "," 274,925.99 ",,
233,Hanover,TRUE,233,Hanover," 1,115.45 "," 4,055,846.04 ", 50.61 ," 92,007.81 ", 127.02 ," 248,461.38 ", 32.01 ," 22,774.33 ", 6.74 ," 4,797.97 "," 4,423,887.53 "," 5,345,839 ", -   , -   , -   , -   , -   , -   ,,
235,Harrisville,TRUE,235,Harrisville, 69.13 ," 251,360.46 ", 9.46 ," 17,198.47 ", 8.93 ," 17,474.34 ", -   , -   , 5.00 ," 3,557.00 "," 289,590.27 "," 414,036 ", -   ," 13,345.00 ", -   , -   , -   , -   ,,
236,Hart's Location,TRUE,236,Hart's Location, 1.00 ," 3,636.06 ", -   , -   , -   , -   , -   , -   , -   , -   ," 3,636.06 "," 34,674 ", -   , -   , -   , -   , -   , -   ,,
238,Haverhill,TRUE,238,Haverhill, 559.46 ," 2,034,235.22 ", 228.50 ," 415,411.39 ", 112.50 ," 220,068.14 ", 7.00 ," 4,979.80 ", 12.82 ," 9,119.58 "," 2,683,814.13 "," 709,099 "," 1,974,715.13 "," 2,109,770.00 "," 1,856,597.60 "," 3,805,466.38 "," 3,615,193.06 "," 3,831,312.73 ",,
243,Hebron,TRUE,243,Hebron, 38.12 ," 138,622.61 ", 14.36 ," 26,108.77 ", 7.76 ," 15,181.41 ", -   , -   , 0.78 , 553.33 ," 180,466.12 "," 568,662 ", -   , -   , -   , -   , -   , -   ,,
245,Henniker,TRUE,245,Henniker, 521.76 ," 1,897,153.21 ", 128.05 ," 232,794.92 ", 79.05 ," 154,638.30 ", -   , -   , 9.61 ," 6,834.21 "," 2,291,420.64 "," 905,406 "," 1,386,014.64 "," 839,188.00 "," 738,485.44 "," 2,165,151.49 "," 2,056,893.92 "," 2,124,500.08 ",,
247,Hill,TRUE,247,Hill, 119.23 ," 433,537.25 ", 35.59 ," 64,702.79 ", 18.23 ," 35,664.41 ", -   , -   , 1.00 , 711.40 ," 534,615.85 "," 173,650 "," 360,965.85 "," 64,565.00 "," 56,817.20 "," 435,369.72 "," 413,601.23 "," 417,783.05 ",,
249,Hillsboro,TRUE,249,Hillsboro, 822.68 ," 2,991,306.93 ", 355.87 ," 646,970.78 ", 170.86 ," 334,219.49 ", 2.61 ," 1,859.39 ", 23.53 ," 16,742.16 "," 3,991,098.75 "," 1,029,106 "," 2,961,992.75 "," 2,337,908.00 "," 2,057,359.04 "," 4,984,798.41 "," 4,735,558.49 "," 5,019,351.79 ",,
255,Hinsdale,TRUE,255,Hinsdale, 515.91 ," 1,875,879.35 ", 250.40 ," 455,232.57 ", 105.66 ," 206,673.43 ", 5.17 ," 3,675.59 ", 8.00 ," 5,691.20 "," 2,547,152.14 "," 513,048 "," 2,034,104.14 "," 2,455,617.00 "," 2,160,942.96 "," 4,215,629.56 "," 4,004,848.08 "," 4,195,047.10 ",,
257,Holderness,TRUE,257,Holderness, 225.95 ," 821,562.67 ", 39.47 ," 71,764.16 ", 41.60 ," 81,368.06 ", 2.00 ," 1,422.80 ", 5.00 ," 3,557.00 "," 979,674.69 "," 1,597,497 ", -   , -   , -   , -   , -   , -   ,,
259,Hollis,TRUE,259,Hollis," 1,235.74 "," 4,493,220.42 ", 45.34 ," 82,436.84 ", 124.60 ," 243,720.60 ", 11.47 ," 8,159.83 ", 14.00 ," 9,959.60 "," 4,837,497.29 "," 2,848,137 "," 1,989,360.29 ", -   , -   ," 2,021,912.94 "," 1,920,817.29 "," 1,989,360.29 ",,
261,Hooksett,TRUE,261,Hooksett," 1,864.61 "," 6,779,840.75 ", 323.97 ," 588,981.21 ", 264.32 ," 517,030.97 ", 49.49 ," 35,204.91 ", 25.77 ," 18,329.72 "," 7,939,387.56 "," 4,092,119 "," 3,847,268.56 ", -   , -   ," 3,742,551.54 "," 3,555,423.96 "," 3,847,268.56 ",,
263,Hopkinton,TRUE,263,Hopkinton, 905.17 ," 3,291,258.25 ", 80.72 ," 146,742.94 ", 168.63 ," 329,855.65 ", -   , -   , 9.00 ," 6,402.60 "," 3,774,259.44 "," 1,410,714 "," 2,363,545.44 ", -   , -   ," 2,350,779.76 "," 2,233,240.77 "," 2,363,545.44 ",,
267,Hudson,TRUE,267,Hudson," 3,255.02 "," 11,835,462.57 ", 553.56 ," 1,006,378.97 ", 509.86 ," 997,338.31 ", 45.24 ," 32,184.45 ", 41.79 ," 29,730.05 "," 13,901,094.35 "," 6,325,203 "," 7,575,891.35 ", -   , -   ," 7,480,768.59 "," 7,106,730.16 "," 7,575,891.35 ",,
271,Jackson,TRUE,271,Jackson, 79.34 ," 288,477.00 ", 8.88 ," 16,140.02 ", 7.10 ," 13,888.24 ", -   , -   , -   , -   ," 318,505.26 "," 905,960 ", -   ," 78,127.00 ", -   , -   , -   , -   ,,
273,Jaffrey,TRUE,273,Jaffrey, 673.11 ," 2,447,452.35 ", 229.89 ," 417,949.34 ", 108.85 ," 212,924.11 ", 2.00 ," 1,422.80 ", 6.00 ," 4,268.40 "," 3,084,017.00 "," 928,768 "," 2,155,249.00 "," 1,210,683.00 "," 1,065,401.04 "," 3,261,145.46 "," 3,098,088.19 "," 3,220,650.04 ",,
275,Jefferson,TRUE,275,Jefferson, 123.34 ," 448,458.91 ", 40.61 ," 73,827.61 ", 19.07 ," 37,298.33 ", -   , -   , 3.00 ," 2,134.20 "," 561,719.05 "," 253,507 "," 308,212.05 "," 208,016.00 "," 183,054.08 "," 500,785.46 "," 475,746.19 "," 491,266.13 ",,
279,Keene,TRUE,279,Keene," 2,440.81 "," 8,874,928.70 ", 907.06 ," 1,649,053.77 ", 530.20 ," 1,037,109.92 ", 37.16 ," 26,438.11 ", 31.55 ," 22,444.67 "," 11,609,975.17 "," 3,835,156 "," 7,774,819.17 "," 3,556,155.00 "," 3,129,416.40 "," 10,727,541.32 "," 10,191,164.25 "," 10,904,235.57 ",,
281,Kensington,TRUE,281,Kensington, 308.76 ," 1,122,682.25 ", 44.49 ," 80,883.53 ", 52.34 ," 102,379.60 ", -   , -   , -   , -   ," 1,305,945.38 "," 728,399 "," 577,546.38 ", -   , -   ," 564,498.80 "," 536,273.86 "," 577,546.38 ",,
283,Kingston,TRUE,283,Kingston, 732.98 ," 2,665,177.08 ", 124.44 ," 226,236.41 ", 145.92 ," 285,428.55 ", 5.50 ," 3,912.70 ", 10.94 ," 7,780.65 "," 3,188,535.39 "," 1,573,456 "," 1,615,079.39 ", -   , -   ," 1,586,693.44 "," 1,507,358.77 "," 1,615,079.39 ",,
285,Laconia,TRUE,285,Laconia," 1,803.03 "," 6,555,909.99 ", 960.04 ," 1,745,365.19 ", 319.92 ," 625,801.90 ", 23.53 ," 16,738.39 ", 22.61 ," 16,085.11 "," 8,959,900.58 "," 4,458,870 "," 4,501,030.58 "," 1,463,505.00 "," 1,287,884.40 "," 5,948,152.34 "," 5,650,744.72 "," 5,788,914.98 ",,
287,Lancaster,TRUE,287,Lancaster, 418.51 ," 1,521,710.38 ", 184.16 ," 334,804.02 ", 86.81 ," 169,814.24 ", 1.00 , 711.40 , 9.00 ," 6,402.60 "," 2,033,442.64 "," 538,780 "," 1,494,662.64 "," 1,995,143.00 "," 1,755,725.84 "," 3,235,977.67 "," 3,074,178.79 "," 3,250,388.48 ",,
291,Landaff,TRUE,291,Landaff, 49.98 ," 181,721.55 ", 7.71 ," 14,018.75 ", 9.00 ," 17,604.81 ", -   , -   , -   , -   ," 213,345.11 "," 105,947 "," 107,398.11 "," 61,334.00 "," 53,973.92 "," 163,401.89 "," 155,231.80 "," 161,372.03 ",,
293,Langdon,TRUE,293,Langdon, 62.63 ," 227,714.44 ", 22.25 ," 40,459.85 ", 12.43 ," 24,315.37 ", -   , -   , 0.78 , 557.24 ," 293,046.90 "," 121,781 "," 171,265.90 "," 174,135.00 "," 153,238.80 "," 325,144.57 "," 308,887.34 "," 324,504.70 ",,
295,Lebanon,TRUE,295,Lebanon," 1,281.84 "," 4,660,829.70 ", 374.30 ," 680,481.43 ", 192.79 ," 377,121.44 ", 66.03 ," 46,974.67 ", 10.00 ," 7,114.00 "," 5,772,521.24 "," 4,281,866 "," 1,490,655.24 "," 768,410.00 "," 676,200.80 "," 2,085,732.60 "," 1,981,445.97 "," 2,166,856.04 ",,
297,Lee,TRUE,297,Lee, 671.76 ," 2,442,544.39 ", 79.83 ," 145,133.81 ", 131.72 ," 257,650.31 ", 13.86 ," 9,861.43 ", 9.41 ," 6,694.27 "," 2,861,884.21 "," 1,014,020 "," 1,847,864.21 "," 672,635.00 "," 591,918.80 "," 2,430,453.74 "," 2,308,931.05 "," 2,439,783.01 ",,
299,Lempster,TRUE,299,Lempster, 130.89 ," 475,920.98 ", 43.89 ," 79,791.44 ", 30.12 ," 58,913.91 ", -   , -   , 2.00 ," 1,422.80 "," 616,049.13 "," 214,985 "," 401,064.13 "," 271,086.00 "," 238,555.68 "," 651,688.49 "," 619,104.07 "," 639,619.81 ",,
303,Lincoln,TRUE,303,Lincoln, 124.23 ," 451,703.01 ", 29.73 ," 54,057.55 ", 16.75 ," 32,766.66 ", 3.13 ," 2,225.12 ", 2.00 ," 1,422.80 "," 542,175.14 "," 1,813,982 ", -   , -   , -   , -   , -   , -   ,,
311,Lisbon,TRUE,311,Lisbon, 226.00 ," 821,741.20 ", 139.16 ," 252,986.57 ", 53.42 ," 104,492.18 ", -   , -   , 1.00 , 711.40 ," 1,179,931.35 "," 225,074 "," 954,857.35 "," 884,432.00 "," 778,300.16 "," 1,646,752.04 "," 1,564,414.44 "," 1,733,157.51 ",,
315,Litchfield,TRUE,315,Litchfield," 1,239.59 "," 4,507,210.53 ", 112.50 ," 204,529.07 ", 224.40 ," 438,944.44 ", 11.23 ," 7,991.37 ", 14.00 ," 9,959.60 "," 5,168,635.01 "," 1,918,836 "," 3,249,799.01 "," 2,167,003.00 "," 1,906,962.64 "," 5,135,045.63 "," 4,878,293.35 "," 5,156,761.65 ",,
317,Littleton,TRUE,317,Littleton, 676.32 ," 2,459,133.92 ", 309.90 ," 563,409.12 ", 120.33 ," 235,373.77 ", 23.17 ," 16,480.72 ", 4.00 ," 2,845.60 "," 3,277,243.13 "," 1,185,312 "," 2,091,931.13 "," 1,498,757.00 "," 1,318,906.16 "," 3,398,241.84 "," 3,228,329.75 "," 3,410,837.29 ",,
319,Londonderry,TRUE,319,Londonderry," 4,029.84 "," 14,652,744.76 ", 460.15 ," 836,564.08 ", 686.44 ," 1,342,742.92 ", 15.58 ," 11,082.05 ", 39.25 ," 27,922.45 "," 16,871,056.26 "," 7,181,895 "," 9,689,161.26 "," 1,295,082.00 "," 1,139,672.16 "," 10,761,545.63 "," 10,223,468.35 "," 10,828,833.42 ",,
321,Loudon,TRUE,321,Loudon, 668.01 ," 2,428,924.44 ", 150.12 ," 272,920.62 ", 128.62 ," 251,598.16 ", 1.89 ," 1,346.47 ", 6.44 ," 4,581.91 "," 2,959,371.60 "," 1,214,321 "," 1,745,050.60 "," 714,779.00 "," 629,005.52 "," 2,246,784.88 "," 2,134,445.64 "," 2,374,056.12 ",,
323,Lyman,TRUE,323,Lyman, 43.07 ," 156,613.10 ", 9.07 ," 16,493.44 ", 6.07 ," 11,877.77 ", -   , -   , 2.00 ," 1,422.80 "," 186,407.11 "," 127,067 "," 59,340.11 "," 101,586.00 "," 89,395.68 "," 160,218.27 "," 152,207.36 "," 152,207.36 ",,
327,Lyme,TRUE,327,Lyme, 277.26 ," 1,008,137.27 ", 23.00 ," 41,814.46 ", 57.44 ," 112,355.46 ", 1.00 , 711.40 , 2.00 ," 1,422.80 "," 1,164,441.39 "," 795,530 "," 368,911.39 "," 52,744.00 "," 46,414.72 "," 374,269.99 "," 355,556.49 "," 415,326.11 ",,
329,Lyndeborough,TRUE,329,Lyndeborough, 133.94 ," 486,999.70 ", 24.60 ," 44,726.38 ", 19.29 ," 37,735.71 ", -   , -   , -   , -   ," 569,461.79 "," 373,165 "," 196,296.79 "," 95,306.00 "," 83,869.28 "," 271,843.77 "," 258,251.58 "," 280,166.07 ",,
